ecoli,saureus
1.218991622924804688e+02,1.118107833862304688e+02
1.228930053710937500e+02,1.311853485107421875e+02
1.087499618530273438e+02,1.255481872558593750e+02
4.732191848754882812e+01,7.531622314453125000e+01
1.105411300659179688e+02,1.280823059082031250e+02
1.088431777954101562e+02,1.271631546020507812e+02
9.810231781005859375e+01,1.010646057128906250e+02
1.159846725463867188e+02,1.384193420410156250e+02
1.310319213867187500e+02,1.394993286132812500e+02
8.649505615234375000e+01,1.132868270874023438e+02
1.367424163818359375e+02,1.401978759765625000e+02
1.195597152709960938e+02,1.352768859863281250e+02
1.093552169799804688e+02,1.367760314941406250e+02
1.300071868896484375e+02,1.327995605468750000e+02
2.852271080017089844e+01,6.744406890869140625e+01
1.385615081787109375e+02,1.403386840820312500e+02
9.442684173583984375e+01,1.253274154663085938e+02
7.504196166992187500e+01,1.107042846679687500e+02
1.200090255737304688e+02,1.323023986816406250e+02
1.209764633178710938e+02,1.355530090332031250e+02
7.249110412597656250e+01,1.308207397460937500e+02
1.362946319580078125e+02,1.369795379638671875e+02
1.320104370117187500e+02,1.340860443115234375e+02
8.787601470947265625e+01,4.650952148437500000e+01
7.982147979736328125e+01,4.831613922119140625e+01
4.256963729858398438e+01,3.091568374633789062e+01
1.233818359375000000e+02,1.355664215087890625e+02
1.099917373657226562e+02,1.282713623046875000e+02
8.630043792724609375e+01,1.254088439941406250e+02
1.181689682006835938e+02,1.258956909179687500e+02
8.840230560302734375e+01,1.333955688476562500e+02
1.343247222900390625e+02,1.375410308837890625e+02
6.464606475830078125e+01,9.422085571289062500e+01
8.380159759521484375e+01,1.207490844726562500e+02
1.404456939697265625e+02,1.445286254882812500e+02
1.165660400390625000e+02,1.312465820312500000e+02
1.414260864257812500e+02,1.439866027832031250e+02
1.228166275024414062e+02,1.349728851318359375e+02
1.131198654174804688e+02,1.208838653564453125e+02
3.195014953613281250e+01,9.903509521484375000e+01
1.293126068115234375e+02,1.393567504882812500e+02
1.136812820434570312e+02,1.410277862548828125e+02
1.347635650634765625e+02,1.423712158203125000e+02
6.272720336914062500e+01,5.992406463623046875e+01
1.083909301757812500e+02,1.328192749023437500e+02
1.100957717895507812e+02,1.224510421752929688e+02
5.315747070312500000e+01,6.381369781494140625e+01
1.214583816528320312e+02,1.367601623535156250e+02
1.096531143188476562e+02,1.240980377197265625e+02
8.073751068115234375e+01,1.344685363769531250e+02
1.123321914672851562e+02,1.361221618652343750e+02
1.344331054687500000e+02,1.350565795898437500e+02
1.433599700927734375e+02,1.417491302490234375e+02
1.221648483276367188e+02,1.341704101562500000e+02
6.798291778564453125e+01,8.002047729492187500e+01
1.122570571899414062e+02,1.293265533447265625e+02
1.204598922729492188e+02,1.303013763427734375e+02
8.684249114990234375e+01,1.267249755859375000e+02
1.313628387451171875e+02,1.298950195312500000e+02
7.511032867431640625e+01,1.016910095214843750e+02
1.363371582031250000e+02,1.371870117187500000e+02
4.927827453613281250e+01,7.482404327392578125e+01
1.331593627929687500e+02,1.395914611816406250e+02
1.267756958007812500e+02,1.381684875488281250e+02
9.462664031982421875e+01,1.337281494140625000e+02
9.565927886962890625e+01,9.330213928222656250e+01
2.020771217346191406e+01,5.916188049316406250e+01
1.208564071655273438e+02,1.259618988037109375e+02
1.422908020019531250e+02,1.416495056152343750e+02
1.165203857421875000e+02,1.229261474609375000e+02
1.332879486083984375e+02,1.312041320800781250e+02
1.055819473266601562e+02,1.265657501220703125e+02
8.505207061767578125e+01,8.830146789550781250e+01
1.295692443847656250e+02,1.340707397460937500e+02
1.173978652954101562e+02,1.206167755126953125e+02
9.666718292236328125e+01,1.272658386230468750e+02
1.285732574462890625e+02,1.436768493652343750e+02
3.208890914916992188e+01,1.055618286132812500e+02
8.141977691650390625e+01,8.870986938476562500e+01
1.338011016845703125e+02,1.341464080810546875e+02
1.083179931640625000e+02,1.314134521484375000e+02
1.189166488647460938e+02,1.303383178710937500e+02
8.779496002197265625e+01,1.242340545654296875e+02
1.316564941406250000e+02,1.406598815917968750e+02
1.310913238525390625e+02,1.449309692382812500e+02
1.101073303222656250e+02,1.340291137695312500e+02
