ecoli,saureus
4.065193939208984375e+01,6.405960083007812500e+01
8.722256469726562500e+01,1.124756469726562500e+02
5.697666549682617188e+01,1.454597320556640625e+02
3.723388671875000000e+01,5.666318511962890625e+01
7.019525909423828125e+01,4.821305847167968750e+01
1.334106292724609375e+02,1.358539733886718750e+02
8.800376129150390625e+01,1.149785461425781250e+02
1.163741683959960938e+02,1.404966583251953125e+02
2.350698852539062500e+01,7.672769165039062500e+01
2.766239356994628906e+01,8.795384216308593750e+01
1.522522735595703125e+01,5.579231262207031250e+01
6.720233440399169922e+00,3.608456420898437500e+01
7.844132232666015625e+01,6.374246215820312500e+01
5.021084594726562500e+01,5.594058990478515625e+01
3.757975387573242188e+01,8.866488647460937500e+01
7.708712005615234375e+01,8.753489685058593750e+01
1.837846183776855469e+01,5.279786682128906250e+01
1.643605232238769531e+01,3.438869094848632812e+01
4.491882705688476562e+01,5.970061492919921875e+01
9.905204010009765625e+01,1.189481964111328125e+02
9.854319000244140625e+01,1.229092407226562500e+02
1.135401306152343750e+02,1.056314773559570312e+02
3.905998992919921875e+01,1.100860137939453125e+02
6.604523468017578125e+01,1.044924316406250000e+02
1.446181774139404297e+01,1.647026443481445312e+01
1.096913757324218750e+02,1.108039093017578125e+02
4.862519454956054688e+01,9.482920837402343750e+01
5.277780532836914062e+01,9.266689300537109375e+01
6.349805831909179688e+01,8.720899963378906250e+01
6.928400421142578125e+01,1.164512329101562500e+02
4.952318191528320312e+01,9.883627319335937500e+01
9.252526855468750000e+01,1.001896514892578125e+02
4.659502792358398438e+01,1.042867126464843750e+02
3.623530960083007812e+01,5.857358169555664062e+01
5.634601974487304688e+01,8.960610198974609375e+01
1.038231887817382812e+02,1.121583099365234375e+02
1.314882202148437500e+02,1.354451599121093750e+02
3.915826416015625000e+01,7.898422241210937500e+01
1.141659774780273438e+02,1.148535156250000000e+02
1.291417388916015625e+02,1.441801147460937500e+02
8.970336914062500000e+01,1.098382263183593750e+02
1.408304748535156250e+02,1.412388610839843750e+02
9.164437103271484375e+01,1.235505371093750000e+02
1.204542827606201172e+01,4.231180191040039062e+01
1.329069995880126953e+01,8.336317443847656250e+01
8.941952514648437500e+01,1.289187316894531250e+02
8.550106811523437500e+01,1.220412750244140625e+02
1.121663284301757812e+01,4.107953643798828125e+01
2.513065147399902344e+01,7.380686759948730469e+00
1.221391983032226562e+02,1.127256774902343750e+02
9.152550506591796875e+01,9.457507324218750000e+01
1.121782455444335938e+02,1.338104553222656250e+02
7.986163330078125000e+01,1.023602905273437500e+02
1.150745296478271484e+01,7.726251220703125000e+01
1.142768859863281250e+02,1.297115783691406250e+02
3.821632766723632812e+01,8.955026245117187500e+01
4.123228836059570312e+01,2.606526184082031250e+01
4.356284713745117188e+01,5.384571075439453125e+01
7.654164886474609375e+01,1.186011047363281250e+02
5.570736694335937500e+01,8.533023834228515625e+01
4.600030517578125000e+01,8.240417480468750000e+01
1.220895481109619141e+01,4.159048461914062500e+01
2.863205718994140625e+01,9.459601593017578125e+01
7.592603302001953125e+01,1.227961273193359375e+02
4.182696151733398438e+01,5.680333709716796875e+01
1.197683715820312500e+01,5.565915679931640625e+01
7.214472198486328125e+01,9.461523437500000000e+01
8.035702705383300781e+00,3.529878234863281250e+01
7.265641021728515625e+01,1.226049118041992188e+02
3.632122039794921875e+01,2.799699020385742188e+01
1.201765823364257812e+02,1.351907501220703125e+02
1.752950859069824219e+01,9.677194976806640625e+01
1.903194236755371094e+01,6.627563476562500000e+01
3.691936492919921875e+01,5.619795608520507812e+01
8.088992309570312500e+01,9.024328613281250000e+01
1.113857040405273438e+02,1.092548065185546875e+02
1.116908187866210938e+02,6.383078384399414062e+01
1.259916305541992188e+01,4.057680511474609375e+01
5.139440917968750000e+01,7.183430480957031250e+01
9.240811157226562500e+01,1.001532897949218750e+02
3.389725875854492188e+01,7.251845550537109375e+01
1.257788314819335938e+02,1.212409210205078125e+02
1.075174789428710938e+02,1.163523483276367188e+02
8.595591545104980469e+00,4.725352478027343750e+01
6.299679946899414062e+01,9.774685668945312500e+01
2.304714965820312500e+01,6.053031158447265625e+01
1.254959487915039062e+02,1.299762268066406250e+02
1.947971916198730469e+01,7.403945159912109375e+01
1.913580703735351562e+01,5.396607589721679688e+01
1.198495407104492188e+02,1.351779785156250000e+02
2.147559547424316406e+01,6.169098663330078125e+01
7.010982513427734375e+01,1.073030471801757812e+02
1.066844863891601562e+02,1.059305267333984375e+02
1.002511596679687500e+02,1.201783752441406250e+02
8.079958343505859375e+01,9.297886657714843750e+01
8.245458221435546875e+01,9.992593383789062500e+01
7.536626434326171875e+01,1.226410217285156250e+02
5.517224121093750000e+01,1.072988891601562500e+02
6.956902313232421875e+01,9.975950622558593750e+01
2.644977378845214844e+01,4.536243820190429688e+01
3.614506912231445312e+01,7.747815704345703125e+01
4.965004348754882812e+01,8.786090087890625000e+01
3.884860992431640625e+01,1.204580459594726562e+02
2.255187225341796875e+01,4.394110870361328125e+01
8.056788635253906250e+01,9.904760742187500000e+01
7.968402862548828125e+01,8.578358459472656250e+01
3.603232192993164062e+01,7.221917724609375000e+01
6.363090896606445312e+01,9.618957519531250000e+01
1.196655273437500000e+02,1.318592834472656250e+02
2.845719909667968750e+01,7.175958251953125000e+01
8.985755157470703125e+01,1.101220397949218750e+02
3.243779373168945312e+01,6.999922180175781250e+01
1.281379241943359375e+02,1.323743896484375000e+02
1.084907817840576172e+01,2.647787094116210938e+01
6.223793411254882812e+01,9.082452392578125000e+01
1.840149116516113281e+01,5.364680099487304688e+01
8.064030456542968750e+01,1.267724456787109375e+02
9.080078887939453125e+01,1.039280242919921875e+02
1.539698886871337891e+01,1.839709854125976562e+01
1.344563293457031250e+02,1.315476837158203125e+02
1.042951736450195312e+02,1.421845703125000000e+02
1.198922424316406250e+02,1.294967498779296875e+02
9.234055328369140625e+01,9.849977874755859375e+01
3.631514358520507812e+01,6.761760711669921875e+01
3.748563003540039062e+01,7.031343841552734375e+01
2.228421974182128906e+01,6.989234924316406250e+01
1.343169403076171875e+02,1.360005950927734375e+02
2.969857215881347656e+01,9.512329864501953125e+01
1.630112457275390625e+01,6.099289894104003906e+00
2.520742607116699219e+01,3.043981170654296875e+01
4.142273330688476562e+01,8.272747802734375000e+01
4.723572921752929688e+01,8.828919219970703125e+01
1.366603240966796875e+02,1.382290954589843750e+02
1.038328323364257812e+02,1.188662261962890625e+02
1.083852157592773438e+02,1.018098068237304688e+02
4.347177124023437500e+01,8.499732208251953125e+01
1.259495239257812500e+02,1.341006774902343750e+02
9.762198638916015625e+01,1.096670837402343750e+02
8.125147247314453125e+01,1.343465881347656250e+02
5.578538513183593750e+01,8.219522094726562500e+01
2.989914512634277344e+01,6.797753143310546875e+01
