Mode,Epoch,Total Loss,Cross Entropy Loss,KL Div,KL Div * Beta
train,586,8.859546303019464,6.063291520658445,0.49082287725148405,0.0003599826276882049
train,587,8.873440124952543,6.073970907989816,0.49101969669506335,0.00036074069357645285
train,588,8.85421501238708,6.056586762991149,0.4923779379813446,0.000362353972575828
train,589,8.829959422241156,6.0275780476821765,0.4929424043627871,0.00036338549473194354
train,590,8.812755357610683,6.007882223129808,0.4916966988949473,0.0003630817495023751
train,591,8.82282444880394,6.0207304850909305,0.4916727624139524,0.000363678603670398
train,592,8.804980557975231,6.00154436869613,0.4922995817133147,0.00036475755988051945
train,593,8.781412183646035,5.979092492735415,0.49310914062691924,0.00036597370791528186
train,594,8.731769075157521,5.940421654123266,0.4893654825391678,0.00036380690088079275
train,595,8.754553029843642,5.950420466389887,0.489089234968099,0.00036421283173064105
train,596,8.718136513344971,5.917884673720977,0.4902197750917724,0.0003656674308452179
train,597,8.713128956078185,5.91940745100353,0.48849214241849936,0.00036498929969609566
train,598,8.708902929103504,5.903879715180878,0.4882451040887091,0.00036541496408886814
train,599,8.73435128751921,5.928378402313261,0.49129052584948707,0.00036830828637753
train,600,8.688030944587313,5.885356228987099,0.4907003545474615,0.00036847916373855256
test,600,7.945664289424373,5.454829872417472,0.504369355790031,0.000378743558496629
train,601,8.677760596679365,5.875526857908922,0.48877272283791945,0.00036764256170402173
train,602,8.690230023098511,5.8849431406916795,0.4893750812933857,0.0003687072982796988
train,603,8.644914834367759,5.841682570741971,0.48981518798704743,0.0003696510933134296
train,604,8.651032895145976,5.847290306384763,0.48951517957941953,0.0003700365173659829
train,605,8.645814769840621,5.846067944490847,0.49075636884325297,0.00037158814685615956
train,606,8.61812242004242,5.815814521888512,0.4896994074589546,0.0003713999058275021
train,607,8.626824355672978,5.819241757810307,0.4894349400603167,0.00037181105983474853
train,608,8.576176243512739,5.778592761867244,0.48852932506036273,0.00037173368814223147
train,609,8.556240959098936,5.758509799842249,0.4869567238773781,0.00037114569319492634
train,610,8.557489165625732,5.757296554322955,0.48628698136190796,0.00037124303088748793
train,611,8.568336628188757,5.761974022198221,0.4884451091225929,0.00037350109220629375
train,612,8.543073194768215,5.743441748641838,0.4889115830448812,0.0003744688708762761
train,613,8.534685042781467,5.728697746859909,0.48943683187941095,0.0003754829061622353
train,614,8.495581873918853,5.69840827002411,0.4876193275175342,0.00037469802841383804
train,615,8.50549256360486,5.702844983356379,0.48830236674519817,0.00037583320855767276
train,616,8.483562730432219,5.684768432569206,0.4864560644070633,0.00037502016854088654
train,617,8.47752402192773,5.67672644668777,0.4879019017155016,0.0003767446141656263
train,618,8.446114743108652,5.648421309867026,0.4882951918841948,0.00037765861011885166
train,619,8.455052554650901,5.650774472352462,0.4883524065597648,0.00037831324071472026
train,620,8.421780452313794,5.618908671528441,0.4863476275299927,0.0003773680670221408
test,620,7.758055395687025,5.2646535363273355,0.49426348686432425,0.00038351016038648365
train,621,8.39531970180743,5.599830882340039,0.48523659336352054,0.0003771124757012365
train,622,8.42078664013789,5.61117395545265,0.487338712826029,0.0003793552973501413
train,623,8.37221727585952,5.5728435346068,0.48585088707260243,0.000378804393557031
train,624,8.38822167199106,5.585731086086214,0.4853254720184602,0.00037900133825960003
train,625,8.354434112809296,5.5531110937587735,0.4876597642938722,0.00038143375219979613
train,626,8.348111666328576,5.545354854813578,0.48688460855603427,0.00038143599208303336
train,627,8.284682693162287,5.489352650213727,0.4873065450470092,0.0003823756185751725
train,628,8.326142071352246,5.520846777129893,0.4859802881840928,0.00038194235706007446
train,629,8.285737704893346,5.48631481372217,0.48563908730065164,0.000382281188104199
train,630,8.297994851436826,5.491204761670276,0.486468965276675,0.0003835424696896427
train,631,8.270320089938794,5.47061984383335,0.48500788717201887,0.0003829967238970013
train,632,8.244299147021824,5.443333547556713,0.4836714138005516,0.0003825458782745461
train,633,8.268195799703822,5.462367893450116,0.4842369494710474,0.0003835984079698104
train,634,8.252399991862436,5.448064945985,0.4844896315564418,0.00038440412683673575
train,635,8.199672063923584,5.401524551205675,0.48655529751569604,0.00038665120237385916
train,636,8.20526712275052,5.4054438725789105,0.4829916604090409,0.0003844229638485941
train,637,8.192993057711936,5.393967666124747,0.48359303611246857,0.0003855060419451652
train,638,8.194118677488751,5.389713444790906,0.4844746649369043,0.0003868143830975894
train,639,8.156765619985137,5.355703925047553,0.48433389920201425,0.0003873073497166122
train,640,8.172706969162263,5.369491639694993,0.4850743630217692,0.0003885057588313954
test,640,7.4679141998719345,4.965340145512856,0.5026944629695745,0.00040261804928159165
train,641,8.137599065186127,5.333109189327552,0.4841807303995478,0.00038839519598201397
train,642,8.124043713508112,5.324869110794578,0.48200784593584617,0.00038725462307981606
train,643,8.128330831706032,5.323148638416671,0.48318532253678576,0.00038880455229117945
train,644,8.099725992784421,5.298063967174252,0.4828658741457203,0.00038915102385858185
train,645,8.08202466250363,5.279783497481084,0.4848984521204715,0.00039139518053654844
train,646,8.087098276510051,5.283893967981428,0.4826303897925996,0.00039016769774334104
train,647,8.076288311838521,5.275097064028371,0.4838986659988454,0.00039179780948795246
train,648,8.059794241671574,5.255046920952012,0.483565532764223,0.0003921324782636309
train,649,8.053487244564838,5.247325735495395,0.48179887018370277,0.0003913020463733689
train,650,8.031964194105921,5.228242188596707,0.4837060020455774,0.00039345553155141103
train,651,8.008729376164498,5.203031135613489,0.4839549484737023,0.0003942629124350169
train,652,7.999197242756523,5.198633903723188,0.4834458640680822,0.0003944524242416336
train,653,8.007461720872042,5.199262042497824,0.48207678937571946,0.000393937906599374
train,654,8.01392866164953,5.205217036615089,0.48338300563690806,0.0003956094735530984
train,655,7.983289196835435,5.178007688023787,0.48022413727702856,0.0003936244181816046
train,656,7.942920182273231,5.142767978642294,0.4796617297910949,0.0003937629478966461
train,657,7.988434956499351,5.17698557106835,0.4815033959729258,0.00039587662387234395
train,658,7.946035427730966,5.137602489984874,0.4845223245551648,0.0003989642823099836
train,659,7.906154236324151,5.105347776394221,0.4826677463652946,0.0003980404640591699
train,660,7.909787628797794,5.1093144754978175,0.48008542872404314,0.0003965109570781899
test,660,7.291461739624695,4.786393675085616,0.4933431451036345,0.00040746073704613106
train,661,7.89289710967369,5.092460547072407,0.4797175315999591,0.00039680669135501776
train,662,7.899183526928859,5.095432046516158,0.47833919916062456,0.0003962644439358469
train,663,7.903196252933939,5.09595283141161,0.479757898975325,0.0003980393567388983
train,664,7.883707530173589,5.07900022679895,0.48160773733583395,0.00040017605628387917
train,665,7.847065035969787,5.0471338502039,0.4805237464148657,0.0003998759444173513
train,666,7.867978378806552,5.065165860989352,0.47908642229235177,0.00039927864903601935
train,667,7.827265410696652,5.0238790752525055,0.4823219478816452,0.0004025780324017987
train,668,7.844427389153144,5.0375941536429085,0.4806552321259287,0.0004017876393453939
train,669,7.836367046098732,5.032653544698695,0.4808741776276106,0.0004025716921156129
train,670,7.816623640941325,5.008654448604375,0.47943088759189306,0.0004019626469089665
train,671,7.789680200166909,4.986939216839537,0.47942955697819134,0.00040256075831834464
train,672,7.792027624728832,4.988092561608597,0.4807716972389202,0.00040428861255536384
train,673,7.773437974373852,4.973193773381787,0.47956965183701666,0.00040387719546276655
train,674,7.807799506826024,4.996285735365984,0.48117169188424963,0.00040582778338932334
train,675,7.7693129074728144,4.970686180881156,0.47819152245978597,0.0004039119411881967
train,676,7.772155611028676,4.964952132041734,0.47776739683937897,0.00040415084638108174
train,677,7.754728767242509,4.950213353325566,0.47812948741545486,0.0004050547465048716
train,678,7.765376719039376,4.957687258834192,0.4788493005903682,0.0004062630490727024
train,679,7.711892766977683,4.912530825684169,0.47916038059506866,0.0004071258646733566
train,680,7.729439807196551,4.925710944244746,0.4766965792510985,0.00040562826973344847
test,680,7.165866439111737,4.6573383529186785,0.4861514410382572,0.0004136735534510687
train,681,7.717644662603764,4.917461303800045,0.476649701893179,0.0004061841336325882
train,682,7.727741932064367,4.917233504105193,0.47877165975211355,0.0004085907963144351
train,683,7.7129598655360105,4.909780436024271,0.47866347563167017,0.00040909673990193807
train,684,7.683253610346317,4.886087944857147,0.47613023304579144,0.0004075267703522721
train,685,7.699578834936174,4.897864895711964,0.4762631993109282,0.0004082358475728522
train,686,7.697744532888291,4.894510179522117,0.47641781353858126,0.0004089638400953611
train,687,7.679600977524132,4.879001498978747,0.4765795118062124,0.0004096983090098147
train,688,7.7107289219111435,4.905583743812381,0.4765626422291529,0.00041027945057206896
train,689,7.662262554566043,4.860656618328952,0.4761449631879422,0.0004105149865238486
train,690,7.634287805919786,4.835557820133078,0.47645618799220196,0.0004113788239850521
train,691,7.647770718994304,4.842916646834554,0.4760569241990861,0.00041162910578433203
train,692,7.652066848662134,4.843972103674319,0.4758200758169807,0.00041201902722094714
train,693,7.643167582184229,4.8365626708120715,0.47731112057599473,0.0004139067222437116
train,694,7.645799622998111,4.838484724739773,0.4751408656380179,0.00041261862333652444
train,695,7.616158899863851,4.8143394582027526,0.47705404823650654,0.00041487631438326107
train,696,7.624308927770453,4.821092704015965,0.4762890481742684,0.0004148063238125967
train,697,7.5852835916965455,4.78547911360434,0.4761533367151199,0.00041528326309030205
train,698,7.58521676750318,4.785912367594597,0.4760167890170963,0.00041575913274159194
train,699,7.584825232627518,4.78421474098858,0.4746055373832775,0.00041511972516719315
train,700,7.572839837344976,4.773516504010437,0.47413085101261127,0.0004152971390375839
test,700,7.112697958437588,4.598666612790885,0.4859350526999442,0.0004256365868480399
train,701,7.569802944379986,4.765576950536772,0.47436543743710385,0.000416095513720244
train,702,7.555937474270232,4.755334683086852,0.475281359766634,0.00041749296861566846
train,703,7.560617503314479,4.762596307300733,0.4745713295583957,0.00041746242422341373
train,704,7.558428670871505,4.751414408949653,0.4723019803137305,0.000416056482082129
train,705,7.535542068693504,4.73414396502032,0.4714774624918076,0.0004159194423320152
train,706,7.52806616919213,4.726090203250463,0.4723263751838629,0.0004172586696723329
train,707,7.545578270867777,4.7402848440724314,0.47268147254098614,0.00041816315960550165
train,708,7.547716755475821,4.734963081561641,0.47404089107338854,0.00041995827687216225
train,709,7.507462272143885,4.709082886681243,0.47283890736123807,0.0004194844152080936
train,710,7.5082763770085945,4.703687247263936,0.47363639564649107,0.0004207839023017937
train,711,7.497595436241419,4.691782605474672,0.47168815184820306,0.0004196426118224432
train,712,7.5075674761726585,4.699702877473293,0.472306361999803,0.00042078293327560656
train,713,7.471585559004233,4.671701411889266,0.4719689259049037,0.0004210722099081291
train,714,7.5040997853210305,4.695237704601606,0.4715824010457976,0.0004213167866051268
train,715,7.463762797754547,4.660444101242262,0.47486463434618953,0.0004248426905545584
train,716,7.458141812443352,4.653029438459837,0.4735477508985318,0.00042425640228137913
train,717,7.476810661249302,4.671666666849451,0.4715695772883773,0.00042307353879863206
train,718,7.466914800719641,4.656399001316926,0.470614876094623,0.0004228052284858893
train,719,7.458055283782443,4.650958150165033,0.4731492676521527,0.0004256735292795942
train,720,7.420132386784155,4.615092995794788,0.46985290654150463,0.000423295182032307
test,720,7.011779438852327,4.493253264565321,0.4817610902784113,0.0004340233838427236
train,721,7.441379304028312,4.632809346968176,0.4722348815688346,0.0004260313617267796
train,722,7.429470424442183,4.617221785793875,0.47336495473534934,0.00042764251541622326
train,723,7.434784437927447,4.62463692838549,0.471117698990306,0.0004262011608994331
train,724,7.408322969929628,4.602514756737289,0.4699034433013044,0.00042568999336936304
train,725,7.426467510696558,4.612371051965474,0.4715993999999781,0.00042781581695435514
train,726,7.396706326725816,4.591669307445059,0.4699389791694816,0.00042689691561311437
train,727,7.397658990042489,4.58873789948639,0.4677615553681162,0.0004255035671647997
train,728,7.374762510435379,4.568381158337252,0.4718278380124143,0.0004297922240960503
train,729,7.36563175832665,4.558434521892898,0.47074994666578124,0.00042939874175696905
train,730,7.350488952934672,4.546536494616047,0.46974358715824427,0.00042906790276672795
train,731,7.356191735913186,4.548221776417033,0.46831704160647575,0.0004283502213398469
train,732,7.325276634883115,4.5224877519793365,0.46969377868025164,0.00043019652429036133
train,733,7.318457585783046,4.5144600507029455,0.46844087607455326,0.0004296344726841137
train,734,7.309772100244582,4.5059210990251595,0.46868813374568774,0.0004304470487091431
train,735,7.329065829005057,4.515022901155578,0.4719101415678388,0.0004339959959627632
train,736,7.296492690152178,4.493264623651928,0.470468155584957,0.00043325788822343164
train,737,7.315023266303224,4.506063424139919,0.4684424997145821,0.00043197794009648715
train,738,7.312843074977441,4.4992137024073156,0.47129559681573396,0.0004351980066405241
train,739,7.302336234233496,4.488607444851006,0.469426383588749,0.0004340586849615117
train,740,7.295567055809899,4.483948956856435,0.4691322288532462,0.000434373049186937
test,740,6.910891582584103,4.387633057463017,0.47967688635229233,0.00044413642665023514
train,741,7.287798441295119,4.47854591466876,0.46900304108548524,0.00043483962843983567
train,742,7.281146794810261,4.467421785344226,0.4696348478300232,0.00043601239757804037
train,743,7.2578897396942095,4.450528526274022,0.4681204997667853,0.00043519155796675285
train,744,7.25244441081408,4.442270290390392,0.4682828534880428,0.0004359277862919935
train,745,7.256287509088828,4.443131719247905,0.46830578579694604,0.00043653445783290064
train,746,7.270935215575965,4.451477513454398,0.4683198193589683,0.00043713288054844174
train,747,7.228482929645071,4.4191216423775375,0.46743352610375855,0.0004368898419199884
train,748,7.220119259815172,4.412442081547163,0.4671191885373749,0.0004371798848268547
train,749,7.2141493502990715,4.400905830400008,0.4682219065824118,0.00043879714466836176
train,750,7.23352868692592,4.41234274733588,0.469694039148098,0.0004407638219243198
train,751,7.206476883361043,4.391654848737822,0.4673809818565775,0.00043917740231004694
train,752,7.194023673716062,4.384068030417819,0.46587860760305094,0.0004383479771653563
train,753,7.193102805282059,4.377926582449096,0.4667610229718383,0.00043976164001392743
train,754,7.192286857784052,4.378039796854821,0.46992762654131165,0.000443332424962926
train,755,7.2072523059124185,4.38391321655527,0.47004746402747116,0.0004440329809105358
train,756,7.161201179579793,4.35319415969673,0.46669129041720697,0.0004414458584077334
train,757,7.1485150813440566,4.338374197265515,0.4650734560795827,0.0004404968236956033
train,758,7.157361518848725,4.344247925414731,0.46599046055019805,0.0004419477992357257
train,759,7.127945151546722,4.31627215018565,0.46568418634862246,0.0004422393741974244
train,760,7.131439241328655,4.321754662484119,0.4668629344439171,0.000443942298677393
test,760,6.782649550147735,4.251660353623961,0.48334852518886495,0.00045961852934471765
train,761,7.144928015117141,4.329486869843285,0.4668329617919442,0.00044449728038088845
train,762,7.098874477261382,4.28599910338742,0.4663796534911246,0.00044464857694179226
train,763,7.137711943993168,4.320727843398616,0.46476798727200563,0.00044369290860116136
train,764,7.097939846470004,4.282639561687998,0.4651023251704173,0.00044459340559086516
train,765,7.088866727370483,4.278502420651075,0.4658577907385969,0.0004458978225332825
train,766,7.081148060992443,4.268235840584027,0.4651002679885127,0.00044575407351632945
train,767,7.089738645092522,4.274095393798869,0.4652177672616703,0.0004464481493759518
train,768,7.093000146405421,4.274706485638406,0.4658370030054151,0.0004476246395359154
train,769,7.068909914250309,4.251602453025858,0.4670079404925288,0.000449333499600656
train,770,7.051999515737152,4.238204459966257,0.4674362335984768,0.0004503298203346486
train,771,7.059298116639085,4.240588426201727,0.4644245544190262,0.00044800882995932345
train,772,7.0400350015792235,4.227391452629727,0.46209006336552094,0.0004463344095199785
train,773,7.069011203496619,4.247973176308327,0.4654892424448971,0.00045019949185677545
train,774,7.055435732605282,4.236221929517291,0.4645283499989801,0.00044985076385614984
train,775,7.045223777716803,4.227783641807688,0.46520263870653095,0.00045108519238003366
train,776,7.003072461016797,4.190809298822751,0.46580723855635886,0.00045225364533608455
train,777,7.034216599178191,4.2174945175631,0.4645433474633941,0.00045160715079866254
train,778,7.018508864651297,4.20124136507963,0.46552958068899064,0.0004531477740490104
train,779,6.989910738238842,4.179909494003646,0.46435468734646107,0.00045258451495328256
train,780,7.003013030329629,4.1890158748846265,0.4640686019733812,0.0004528857088373276
test,780,6.674906990540421,4.140880544453879,0.4755089753615891,0.00046405039782781315
train,781,6.989486340128583,4.1740644378807765,0.4628740604444974,0.00045229848748923427
train,782,6.982928025822241,4.162388253810398,0.4617425521344216,0.00045176995192906035
train,783,6.9618072595981335,4.150379486572362,0.4619680667380038,0.00045256799826202715
train,784,6.947685762072635,4.130750533712326,0.4627066181754134,0.00045386984718149924
train,785,6.958779489862182,4.141417528257746,0.46454898779178977,0.0004562576593890584
train,786,6.964470946826943,4.1459617257031205,0.46310349320420197,0.0004554167856481252
train,787,6.947484984738735,4.1302510454905175,0.4636562402461646,0.00045653987039977634
train,788,6.923116860006023,4.10912469725411,0.46316812178856853,0.00045663814602353234
train,789,6.935594856240359,4.1190280549094735,0.4628871352449407,0.0004569396720268541
train,790,6.924275315599765,4.107933851969597,0.4642800016187391,0.0004588949339499638
train,791,6.924792187292483,4.107054615336698,0.46087350459240456,0.00045610398230256586
train,792,6.951255577284895,4.124190774382423,0.4615375356649026,0.0004573380056278876
train,793,6.90969160698353,4.093626867252864,0.4617261743617825,0.00045810202790344507
train,794,6.9220874910773915,4.103477781763697,0.46147993028756307,0.0004584345088576129
train,795,6.917051584102509,4.094465354376649,0.46247886303427166,0.0004600048901663277
train,796,6.900066432843639,4.076283958426919,0.46533305255813423,0.0004634254197091722
train,797,6.916173970520587,4.09472349172118,0.4642351266073882,0.00046291223058472964
train,798,6.8728817058537315,4.057345211087529,0.46148843319186184,0.000460750167070863
train,799,6.878252917119498,4.060791495434191,0.459878922686892,0.00045971802254881684
train,800,6.885899201175232,4.065383694361874,0.46195512816909856,0.0004623708877844507
test,800,6.581446872837967,4.041589297901345,0.47688304422251326,0.00047731223896231345
train,801,6.864820880767798,4.046897660702629,0.462745624092201,0.00046374046934079613
train,802,6.875322985056041,4.054016651352985,0.4619912132474385,0.0004635618678746765
train,803,6.87933246439689,4.053945276308678,0.4632554059347517,0.00046540936985157093
train,804,6.831977315082643,4.018701968358257,0.4601122384738317,0.000462826670624708
train,805,6.844868080292956,4.025349971452724,0.46186440139197305,0.00046516644319667477
train,806,6.8644658669488825,4.036111399301266,0.4623703284817587,0.0004662538924632591
train,807,6.848560516473733,4.0273619896036585,0.45873980168992634,0.0004631662393789077
train,808,6.831987200356847,4.008478763042036,0.46099447305737046,0.00046601885181922275
train,809,6.829611928601276,4.0094169270979565,0.46073266345892744,0.00046633004699570707
train,810,6.8331999873799045,4.010400563356309,0.4612414505542098,0.00046742150943982305
train,811,6.814787600147402,3.9929259674708013,0.46081144812802033,0.00046756170222735473
train,812,6.815806475338445,3.991105365769239,0.46078581860602436,0.0004681116219431322
train,813,6.786801745578437,3.9695092089366684,0.4581285933253003,0.000465984754241865
train,814,6.794146866230502,3.9729022138999244,0.45874527836911594,0.00046718538868687046
train,815,6.785830498384301,3.9645843377339056,0.45940608700881796,0.0004684325552321281
train,816,6.78297353705201,3.9596570606307733,0.4596306377100084,0.0004692359987768721
train,817,6.779500363711003,3.9586395429891486,0.45980485642710717,0.00046998855691164767
train,818,6.736755800806791,3.9200286462537375,0.4591845513943091,0.00046992843673169523
train,819,6.7854765917411575,3.957798533439904,0.45940999059930415,0.0004707333557688493
train,820,6.753377933787084,3.9309720040385128,0.46061139082920677,0.00047254007432320614
test,820,6.514480295273365,3.9720891836437513,0.469386914808135,0.0004815428624343786
train,821,6.725339480564003,3.907965633159498,0.45930151602294006,0.0004717703465164833
train,822,6.741091277666406,3.9203623741090357,0.45834257537226614,0.00047135824407075624
train,823,6.738464994616361,3.918175588887641,0.45865486432476643,0.0004722526624192609
train,824,6.742679760265848,3.916239935796595,0.46022888694247815,0.00047444857886233993
train,825,6.73222197615603,3.90341837178972,0.46025995030355743,0.0004750558693934721
train,826,6.7161261734552005,3.892052336380131,0.4589309293969824,0.0004742577309133211
train,827,6.7283186719220645,3.8980583479231883,0.45925090300775107,0.00047516239682517195
train,828,6.698131354281259,3.8731261600415343,0.4580132437686769,0.0004744543161736192
train,829,6.700716938882241,3.8781260048575334,0.45749392657526566,0.00047448816753205286
train,830,6.669267668074229,3.8477141149883836,0.4572174596628526,0.0004747728955484324
train,831,6.680302877590546,3.8532935213256816,0.45682551724390363,0.0004749368788037451
train,832,6.629606799719489,3.811871614466351,0.46034252460845376,0.000479168692494841
train,833,6.671128643336198,3.841604272736485,0.458295129097735,0.0004776103783217969
train,834,6.669627295719044,3.841743074680902,0.458777815429852,0.00047868682281379196
train,835,6.662618997370255,3.83381996495364,0.45882821852852007,0.00047931289111236236
train,836,6.656641846644536,3.8289850648285277,0.4585850075338268,0.0004796319957470956
train,837,6.657028804483242,3.8263984614630417,0.4567164968845852,0.0004782485673988953
train,838,6.645793944461696,3.818871687836031,0.4613883030114031,0.0004837173052827157
train,839,6.6365098834901275,3.8077934693966182,0.4587208740741602,0.00048149412920768113
train,840,6.6007384691362105,3.7807756537797776,0.455181166594083,0.0004783476120678889
test,840,6.380512790949779,3.8341257440998344,0.4649779505872095,0.0004886430033823455
train,841,6.60890303231603,3.783046008053337,0.4570344321630961,0.00048086643549893676
train,842,6.623092914003815,3.7911340419082347,0.45758712436972265,0.0004820198744786628
train,843,6.603314780460683,3.778439078983502,0.45791800678516,0.00048294076454668243
train,844,6.595924142650849,3.7613188633117383,0.4586569669171837,0.0004842933687545362
train,845,6.600977673536737,3.769526458762511,0.45766806903697527,0.00048382122479955
train,846,6.594968938781997,3.763411982924715,0.4543450048312673,0.0004808761406296354
train,847,6.58405982135381,3.75104827341074,0.45715722818699683,0.00048442397104963555
train,848,6.584490052626491,3.756115970100704,0.45967718005829655,0.0004876687622607664
train,849,6.546797906979605,3.720678168067673,0.45451253792137664,0.0004827577082638954
train,850,6.554785443193032,3.730694651021341,0.45376303055518147,0.000482528770673439
train,851,6.543533986298478,3.718938578720731,0.4566037374407888,0.0004861202582175096
train,852,6.5620524890633405,3.729054375322432,0.4567547025481871,0.0004868518685405461
train,853,6.539021875905297,3.7083065965373896,0.4567476442122729,0.00048741522256798406
train,854,6.5244165079203675,3.701120295512013,0.45498023192989234,0.00048609780867733154
train,855,6.5454742173636085,3.713882143837912,0.4546731583319332,0.00048633801793178887
train,856,6.540892272456343,3.710615314982944,0.4570066863398488,0.0004894052613545396
train,857,6.511006502869811,3.6831723815688346,0.4572217805159742,0.0004902070742750155
train,858,6.53285263563181,3.6955779372986446,0.45536158341776145,0.0004887818222691453
train,859,6.489543470221719,3.6594823031564974,0.45696214291092063,0.0004910709967834169
train,860,6.527759731127148,3.6842479698313526,0.45525649578020155,0.0004898070493862005
test,860,6.322431992767046,3.767965745529699,0.47084823255455416,0.0005065820820437006
train,861,6.509020115847376,3.6764624282534464,0.4588355296210615,0.000494231192110413
train,862,6.487372787819806,3.654344993007398,0.45451844899924415,0.0004901491728828051
train,863,6.48864532318942,3.6576063588920102,0.4564229830370726,0.000492773479304984
train,864,6.450877007405128,3.6243482340499362,0.4558794526155797,0.0004927564532965592
train,865,6.4690623338810616,3.636161568150233,0.4567902392731664,0.0004943118460087629
train,866,6.478881578575561,3.641551689761848,0.4559788802182951,0.0004940037570027392
train,867,6.467274375885325,3.633070952647713,0.45522312676460114,0.000493753951951538
train,868,6.468546345122935,3.6350973170934466,0.45464153205185714,0.0004936913752020892
train,869,6.446294615836205,3.6181885464775534,0.454827451258789,0.0004944617407492254
train,870,6.428744136493928,3.595305376889845,0.45412597964698764,0.0004942667426454595
train,871,6.45117110738562,3.6161247500605382,0.4539080177541464,0.0004945968431121481
train,872,6.434903108984612,3.6027986187088517,0.45393878209128374,0.0004951977319343425
train,873,6.432935028289301,3.592892217692336,0.4529715133239448,0.0004947087049116872
train,874,6.414801572640853,3.5857854347586717,0.45335547720149616,0.0004956946852339518
train,875,6.41720364032064,3.581151136001723,0.4535031016374051,0.0004964229186158076
train,876,6.39766626091888,3.563662762738029,0.45290428948593847,0.0004963335082568898
train,877,6.393734761843803,3.560092625930446,0.4506936860222425,0.0004944742396925754
train,878,6.397532369468098,3.565387950954837,0.45415675083854196,0.0004988413470927338
train,879,6.412919719922455,3.574639042287695,0.45531615748264354,0.0005006839163287337
train,880,6.379961492799884,3.544305813708132,0.453823083816195,0.000499609294742411
test,880,6.189564067648685,3.6320237443068577,0.4657206009565619,0.0005127071523870695
train,881,6.377738920265664,3.5417008473594813,0.45438305541368434,0.0005007936838957561
train,882,6.372041107034006,3.5381213679815158,0.45266728859305466,0.0004994684463938685
train,883,6.362518455399984,3.533334188307615,0.45030738650209556,0.000497427382560405
train,884,6.361447094465281,3.52824165806483,0.4520186071306445,0.0004998826314304049
train,885,6.3661235769645526,3.52824479738782,0.45372540066260825,0.0005023372565112246
train,886,6.367922465640187,3.529740917842629,0.45285953614048946,0.0005019446416181049
train,887,6.350292041518739,3.512973848589547,0.45367189936745245,0.000503412089451188
train,888,6.3220524048910995,3.4844925121251893,0.452610320676497,0.000502799826525993
train,889,6.334285024616919,3.495058287494648,0.450461628877626,0.0005009758891706303
train,890,6.31512255518432,3.4848162668037403,0.4524209142849121,0.0005037203562295354
train,891,6.329963068951655,3.4960393464922053,0.45083663745935604,0.00050251992967732
train,892,6.294000041833578,3.4622211472363866,0.449104164710873,0.000501150172702969
train,893,6.313529157753683,3.4762325078019716,0.45010392598523746,0.0005028283684562684
train,894,6.297374584344297,3.460601318263413,0.4509415854381694,0.0005043277705904198
train,895,6.296422695710621,3.459639725810159,0.45067660481505795,0.0005045947087964974
train,896,6.28463195047545,3.449483104300757,0.45082214979220697,0.0005053211378362873
train,897,6.308655864459178,3.4704721859821577,0.4501466632752839,0.0005051266201660676
train,898,6.294160399955584,3.45700128248884,0.45098008155769204,0.0005066254991159121
train,899,6.26154048872982,3.4253362269757393,0.45265874541905604,0.0005090770563835669
train,900,6.292200966027004,3.448653390830742,0.44959077519672724,0.0005061886339093052
test,900,6.086803523765477,3.5208674717185042,0.4683084614272067,0.0005272626428651242
train,901,6.280549327490056,3.44295416928414,0.4512864517211057,0.0005086618265659913
train,902,6.2659605404469705,3.4284754882757666,0.4494968405524419,0.0005072065037946583
train,903,6.239595086873498,3.4069129180865363,0.4503305081642687,0.0005087100605424735
train,904,6.249561860149169,3.411152628619571,0.44986249456856,0.000508743646895155
train,905,6.2763040349714965,3.425730362808131,0.45112296616423975,0.0005107329451539131
train,906,6.2468243676906985,3.405667038687865,0.4525268073164705,0.0005128878874322907
train,907,6.228043276039084,3.387032428685549,0.4480510503681206,0.0005083751316173893
train,908,6.233986277363115,3.3940759042237247,0.4494124506838405,0.0005104815356636902
train,909,6.236884649093485,3.392133862816027,0.4488594637372826,0.0005104144234786575
train,910,6.222888430577673,3.3842825462525092,0.4509636258160595,0.0005133707908791472
train,911,6.226065729286785,3.3838451727576295,0.449939886934198,0.0005127677492286276
train,912,6.225077492723942,3.380475822387469,0.4493059844516598,0.0005126069073771163
train,913,6.180675073478322,3.3489437288554944,0.4491677437126352,0.0005130105939870064
train,914,6.184903776379918,3.348960768936177,0.4497440973667743,0.0005142309920757822
train,915,6.201454779013236,3.360409502886971,0.44700698128541266,0.0005116601154029915
train,916,6.174348354928651,3.3382516334349908,0.4481168613394211,0.0005134906137143531
train,917,6.190973567469985,3.3484954774008227,0.4484395544401378,0.0005144208764475204
train,918,6.210114758409209,3.361526574081223,0.4505731451015375,0.0005174315538807153
train,919,6.197233550585637,3.3529040053703536,0.44954376846168675,0.0005168113064484224
train,920,6.158420666149447,3.320130446684261,0.44792212906582085,0.0005155068595099172
test,920,5.975814303413767,3.409781869973543,0.45854734244733186,0.0005277352582124975
train,921,6.159639817819998,3.317078065119813,0.44898246453689145,0.0005172883556564034
train,922,6.169354509360813,3.322735584393337,0.4501728591434852,0.0005192225105999939
train,923,6.166306761034187,3.3199558304109753,0.44853129567098055,0.0005178897643778268
train,924,6.121038083592647,3.285115712977813,0.4487496148503083,0.0005187027241864412
