ecoli,saureus
4.475958251953125000e+01,8.528826904296875000e+01
1.055055313110351562e+02,1.422789306640625000e+02
7.221778106689453125e+01,1.078724670410156250e+02
1.145676803588867188e+02,1.367667999267578125e+02
1.168708114624023438e+02,1.331617126464843750e+02
8.508733367919921875e+01,1.083827667236328125e+02
8.965808868408203125e+01,1.070060729980468750e+02
1.102940902709960938e+02,1.234488830566406250e+02
7.345005035400390625e+01,1.049553222656250000e+02
9.505319976806640625e+01,1.194385070800781250e+02
9.889949798583984375e+01,1.195085601806640625e+02
1.215272445678710938e+02,1.321816101074218750e+02
1.159378128051757812e+02,1.275092163085937500e+02
1.094351577758789062e+02,1.229124069213867188e+02
1.256958007812500000e+02,1.342922668457031250e+02
1.059927749633789062e+02,1.235367431640625000e+02
1.094987792968750000e+02,1.293061828613281250e+02
9.582619476318359375e+01,1.447591400146484375e+02
1.165371017456054688e+02,1.295324249267578125e+02
1.169797439575195312e+02,1.310014648437500000e+02
1.189877700805664062e+02,1.357827148437500000e+02
1.063592605590820312e+02,1.308231201171875000e+02
3.069645881652832031e+01,9.434530639648437500e+01
3.208890914916992188e+01,1.055618286132812500e+02
3.532062149047851562e+01,9.845516967773437500e+01
2.725840950012207031e+01,8.900235748291015625e+01
2.776420783996582031e+01,9.743502807617187500e+01
3.276550292968750000e+01,9.321293640136718750e+01
8.728540039062500000e+01,1.005311737060546875e+02
1.247949752807617188e+02,1.318419799804687500e+02
1.189166488647460938e+02,1.303383178710937500e+02
1.226492080688476562e+02,1.326959228515625000e+02
6.710063934326171875e+01,7.138318634033203125e+01
4.521838378906250000e+01,8.844721221923828125e+01
4.389439773559570312e+01,8.474784088134765625e+01
3.994590377807617188e+01,7.910301208496093750e+01
4.649214172363281250e+01,8.662905120849609375e+01
5.020924377441406250e+01,8.718035125732421875e+01
4.640684127807617188e+01,8.447749328613281250e+01
1.199125595092773438e+02,1.295830688476562500e+02
1.082351684570312500e+02,1.277138137817382812e+02
1.179954605102539062e+02,1.391390380859375000e+02
8.029976654052734375e+01,1.188451538085937500e+02
8.643096923828125000e+01,1.211702728271484375e+02
7.420555877685546875e+01,1.089300994873046875e+02
1.109292678833007812e+02,1.303558959960937500e+02
1.049814224243164062e+02,1.297768707275390625e+02
1.051980667114257812e+02,1.303646850585937500e+02
5.693674087524414062e+01,9.734117126464843750e+01
9.872258758544921875e+01,1.266214828491210938e+02
9.316590118408203125e+01,1.275307388305664062e+02
5.983775711059570312e+01,1.005435333251953125e+02
9.441333007812500000e+01,1.268279037475585938e+02
1.005425643920898438e+02,1.321016235351562500e+02
5.052995300292968750e+01,7.391851043701171875e+01
3.801961135864257812e+01,8.667514038085937500e+01
1.198219604492187500e+02,1.304656066894531250e+02
1.275465011596679688e+01,2.988951301574707031e+01
1.122755336761474609e+01,4.551336669921875000e+01
4.241457366943359375e+01,9.243238830566406250e+01
6.113110733032226562e+01,1.054583969116210938e+02
9.074980926513671875e+01,1.279585418701171875e+02
6.821985626220703125e+01,1.240535583496093750e+02
1.080131835937500000e+02,1.329128723144531250e+02
1.120933227539062500e+02,1.312433166503906250e+02
9.574344635009765625e+01,1.268182678222656250e+02
7.948854827880859375e+01,1.216309280395507812e+02
