ecoli,saureus
3.841801071166992188e+01,7.684858703613281250e+01
4.056201553344726562e+01,8.547940826416015625e+01
4.439357376098632812e+01,8.564313507080078125e+01
3.241759872436523438e+01,6.990357971191406250e+01
3.915061950683593750e+01,8.579022216796875000e+01
1.243140869140625000e+02,1.323569030761718750e+02
1.231037368774414062e+02,1.272358703613281250e+02
1.098012084960937500e+02,1.280582733154296875e+02
1.084456405639648438e+02,1.273830566406250000e+02
1.236710205078125000e+02,1.308853149414062500e+02
1.227867202758789062e+02,1.332545318603515625e+02
1.238798599243164062e+02,1.338534545898437500e+02
1.250158920288085938e+02,1.300896301269531250e+02
1.273009872436523438e+02,1.299372863769531250e+02
1.142546997070312500e+02,1.207476654052734375e+02
1.042859497070312500e+02,1.150527954101562500e+02
1.075796890258789062e+02,1.143700561523437500e+02
1.253321151733398438e+02,1.357731170654296875e+02
1.208400650024414062e+02,1.346101226806640625e+02
1.077138290405273438e+02,1.265404434204101562e+02
1.176975021362304688e+02,1.309208526611328125e+02
1.167168960571289062e+02,1.306227416992187500e+02
1.289912872314453125e+02,1.366657409667968750e+02
1.267101440429687500e+02,1.352129821777343750e+02
1.233495712280273438e+02,1.331253662109375000e+02
1.226444015502929688e+02,1.320026702880859375e+02
1.239527969360351562e+02,1.303985748291015625e+02
1.305342559814453125e+02,1.366073608398437500e+02
1.277119140625000000e+02,1.346361083984375000e+02
1.225335769653320312e+02,1.318786621093750000e+02
1.103219604492187500e+02,1.183568725585937500e+02
1.139818801879882812e+02,1.249014129638671875e+02
1.258849792480468750e+02,1.326032257080078125e+02
1.183073959350585938e+02,1.263131256103515625e+02
1.277174072265625000e+02,1.332814025878906250e+02
1.201973190307617188e+02,1.247425003051757812e+02
1.254779891967773438e+02,1.295045013427734375e+02
1.287646636962890625e+02,1.336065368652343750e+02
1.188983154296875000e+02,1.226971817016601562e+02
1.165488052368164062e+02,1.213661270141601562e+02
1.162878417968750000e+02,1.215357742309570312e+02
1.209068527221679688e+02,1.287685852050781250e+02
1.270498428344726562e+02,1.336793823242187500e+02
1.236593017578125000e+02,1.318339538574218750e+02
1.149657211303710938e+02,1.224836730957031250e+02
1.189171752929687500e+02,1.280263977050781250e+02
1.130026245117187500e+02,1.242945404052734375e+02
1.171434707641601562e+02,1.269482421875000000e+02
1.100586318969726562e+02,1.198664093017578125e+02
1.179358901977539062e+02,1.231516342163085938e+02
1.168125228881835938e+02,1.232984313964843750e+02
1.240754776000976562e+02,1.300574645996093750e+02
1.211894302368164062e+02,1.280100250244140625e+02
1.115665588378906250e+02,1.217572021484375000e+02
1.257551040649414062e+02,1.301347808837890625e+02
1.189368591308593750e+02,1.244890441894531250e+02
1.310545806884765625e+02,1.345239562988281250e+02
1.194147644042968750e+02,1.250667037963867188e+02
1.227851181030273438e+02,1.290844421386718750e+02
1.290772247314453125e+02,1.326052551269531250e+02
1.266489486694335938e+02,1.323228759765625000e+02
1.133464126586914062e+02,1.224721374511718750e+02
1.230347671508789062e+02,1.281100769042968750e+02
1.293787078857421875e+02,1.328850708007812500e+02
1.225788497924804688e+02,1.269498367309570312e+02
1.347846832275390625e+02,1.360980224609375000e+02
1.342845306396484375e+02,1.382551116943359375e+02
1.273743515014648438e+02,1.306329956054687500e+02
1.258890991210937500e+02,1.283130187988281250e+02
1.214739990234375000e+02,1.251939849853515625e+02
1.267936019897460938e+02,1.309077606201171875e+02
1.234286499023437500e+02,1.270970458984375000e+02
1.292191314697265625e+02,1.294638366699218750e+02
1.326154937744140625e+02,1.355880126953125000e+02
1.327334594726562500e+02,1.346467590332031250e+02
1.239257431030273438e+02,1.307155151367187500e+02
1.268090133666992188e+02,1.302067108154296875e+02
1.294648284912109375e+02,1.300301818847656250e+02
1.146487121582031250e+02,1.231811065673828125e+02
1.264318618774414062e+02,1.286114807128906250e+02
1.238610000610351562e+02,1.281980285644531250e+02
1.352181854248046875e+02,1.366415557861328125e+02
1.326464691162109375e+02,1.342754516601562500e+02
1.194129714965820312e+02,1.244318084716796875e+02
1.332008514404296875e+02,1.364092712402343750e+02
1.351638641357421875e+02,1.383446044921875000e+02
1.356713409423828125e+02,1.368948364257812500e+02
1.353364257812500000e+02,1.367502288818359375e+02
1.270204544067382812e+02,1.302739410400390625e+02
1.312504425048828125e+02,1.336994628906250000e+02
1.276853027343750000e+02,1.322109375000000000e+02
1.347411041259765625e+02,1.374458312988281250e+02
1.365861663818359375e+02,1.387004241943359375e+02
1.361611785888671875e+02,1.377644500732421875e+02
1.293303985595703125e+02,1.313276367187500000e+02
1.267513809204101562e+02,1.302501831054687500e+02
1.332820281982421875e+02,1.351304626464843750e+02
1.321177368164062500e+02,1.329928894042968750e+02
1.200462951660156250e+02,1.284654846191406250e+02
1.147245788574218750e+02,1.294527587890625000e+02
1.144619140625000000e+02,1.253693237304687500e+02
1.214992141723632812e+02,1.304371948242187500e+02
1.091569442749023438e+02,1.196477661132812500e+02
1.183065109252929688e+02,1.274320526123046875e+02
1.229759750366210938e+02,1.312080688476562500e+02
1.324202575683593750e+02,1.345838317871093750e+02
1.224504928588867188e+02,1.269089050292968750e+02
1.217051010131835938e+02,1.296327514648437500e+02
1.264320678710937500e+02,1.325442199707031250e+02
1.306752777099609375e+02,1.355611572265625000e+02
1.319481811523437500e+02,1.349459228515625000e+02
1.291670227050781250e+02,1.331417541503906250e+02
1.244315109252929688e+02,1.293504333496093750e+02
1.091964492797851562e+02,1.247670745849609375e+02
1.242767868041992188e+02,1.279096145629882812e+02
1.255444946289062500e+02,1.281754608154296875e+02
9.799025726318359375e+01,1.066188049316406250e+02
